27.25	-0.100525	0.644035
27.3	-0.1667	0.670086
27.35	-0.231609	0.69105
27.4	-0.295022	0.707551
27.45	-0.356798	0.720126
27.5	-0.416856	0.729232
27.55	-0.475155	0.735263
27.6	-0.531684	0.738553
27.65	-0.586449	0.739394
27.7	-0.63947	0.738035
27.75	-0.690774	0.734695
27.8	-0.740394	0.729564
27.85	-0.788366	0.722809
27.9	-0.834727	0.714577
27.95	-0.879515	0.704998
28	-0.922768	0.694189
28.05	-0.964522	0.682253
28.1	-1.00481	0.669282
28.15	-1.04368	0.65536
28.2	-1.08115	0.640564
28.25	-1.11726	0.62496
28.3	-1.15204	0.608611
28.35	-1.18551	0.591575
28.4	-1.21771	0.573903
28.45	-1.24867	0.555642
28.5	-1.2784	0.536838
28.55	-1.30693	0.51753
28.6	-1.33428	0.497756
28.65	-1.36048	0.477551
28.7	-1.38555	0.456948
28.75	-1.4095	0.435977
28.8	-1.43235	0.414667
28.85	-1.45412	0.393044
28.9	-1.47483	0.371134
28.95	-1.49449	0.34896
29	-1.51312	0.326544
29.05	-1.53073	0.303908
29.1	-1.54733	0.281073
29.15	-1.56293	0.258057
29.2	-1.57756	0.234878
29.25	-1.59121	0.211555
29.3	-1.6039	0.188104
29.35	-1.61563	0.164541
29.4	-1.62643	0.140882
29.45	-1.63629	0.117143
29.5	-1.64522	0.0933366
29.55	-1.65323	0.0694784
29.6	-1.66034	0.0455819
29.65	-1.66653	0.0216605
29.7	-1.67183	-0.00227265
29.75	-1.67623	-0.0262045
29.8	-1.67974	-0.0501225
29.85	-1.68237	-0.0740141
29.9	-1.68411	-0.097867
29.95	-1.68498	-0.121669
30	-1.68498	-0.145408
30.05	-1.6841	-0.169071
30.1	-1.68236	-0.192648
30.15	-1.67975	-0.216125
30.2	-1.67628	-0.239491
30.25	-1.67194	-0.262734
30.3	-1.66674	-0.285841
30.35	-1.66068	-0.308801
30.4	-1.65375	-0.3316
30.45	-1.64597	-0.354226
30.5	-1.63732	-0.376667
30.55	-1.62781	-0.39891
30.6	-1.61744	-0.42094
30.65	-1.6062	-0.442745
30.7	-1.59409	-0.464311
30.75	-1.58111	-0.485624
30.8	-1.56726	-0.506667
30.85	-1.55253	-0.527428
30.9	-1.53692	-0.547889
30.95	-1.52043	-0.568035
31	-1.50304	-0.587849
31.05	-1.48477	-0.607314
31.1	-1.46559	-0.62641
31.15	-1.44551	-0.64512
31.2	-1.42452	-0.663423
31.25	-1.4026	-0.681299
31.3	-1.37977	-0.698725
31.35	-1.356	-0.715679
31.4	-1.33129	-0.732137
31.45	-1.30564	-0.748073
