41.05	-0.459506
41.1	-0.461303
41.15	-0.462878
41.2	-0.464264
41.25	-0.46549
41.3	-0.466578
41.35	-0.467548
41.4	-0.468417
41.45	-0.469197
41.5	-0.469901
41.55	-0.470538
41.6	-0.471117
41.65	-0.471644
41.7	-0.472126
41.75	-0.472568
41.8	-0.472975
41.85	-0.47335
41.9	-0.473696
41.95	-0.474017
42	-0.474316
42.05	-0.474594
42.1	-0.474854
42.15	-0.475097
42.2	-0.475326
42.25	-0.47554
42.3	-0.475743
42.35	-0.475934
42.4	-0.476115
42.45	-0.476287
42.5	-0.47645
42.55	-0.476606
42.6	-0.476755
42.65	-0.476897
42.7	-0.477034
42.75	-0.477165
42.8	-0.477292
42.85	-0.477414
42.9	-0.477532
42.95	-0.477646
43	-0.477758
43.05	-0.477866
43.1	-0.477972
43.15	-0.478076
43.2	-0.478177
43.25	-0.478277
43.3	-0.478376
43.35	-0.478473
43.4	-0.478569
43.45	-0.478664
43.5	-0.478759
43.55	-0.478854
43.6	-0.478948
43.65	-0.479043
43.7	-0.479138
43.75	-0.479234
43.8	-0.47933
43.85	-0.479428
43.9	-0.479527
43.95	-0.479627
44	-0.479729
44.05	-0.479834
44.1	-0.47994
44.15	-0.48005
44.2	-0.480162
44.25	-0.480278
44.3	-0.480397
44.35	-0.480521
44.4	-0.480649
44.45	-0.480782
44.5	-0.480921
44.55	-0.481065
44.6	-0.481216
44.65	-0.481375
44.7	-0.481541
44.75	-0.481716
44.8	-0.481901
44.85	-0.482096
44.9	-0.482303
44.95	-0.482522
45	-0.482756
45.05	-0.483005
45.1	-0.483271
45.15	-0.483557
45.2	-0.483863
45.25	-0.484193
45.3	-0.48455
45.35	-0.484936
45.4	-0.485355
45.45	-0.485811
45.5	-0.486309
45.55	-0.486855
45.6	-0.487454
45.65	-0.488115
45.7	-0.488846
45.75	-0.489657
45.8	-0.49056
45.85	-0.49157
45.9	-0.492705
45.95	-0.493983
46	-0.49543
46.05	-0.497075
46.1	-0.498952
46.15	-0.501101
46.2	-0.503572
46.25	-0.506418
46.3	-0.509702
46.35	-0.513486
46.4	-0.517826
46.45	-0.522747
46.5	-0.528205
46.55	-0.534004
46.6	-0.539658
46.65	-0.544175
46.7	-0.545794
46.75	-0.541875
46.8	-0.529449
46.85	-0.506996
46.9	-0.476939
46.95	-0.446054
47	-0.421813
47.05	-0.40789
47.1	-0.403417
47.15	-0.405342
47.2	-0.410666
47.25	-0.417307
47.3	-0.42408
47.35	-0.430413
47.4	-0.436081
47.45	-0.441043
47.5	-0.445339
47.55	-0.449042
47.6	-0.452233
47.65	-0.454986
47.7	-0.457368
47.75	-0.459438
47.8	-0.461243
47.85	-0.462825
47.9	-0.464218
47.95	-0.465449
48	-0.466541
48.05	-0.467515
48.1	-0.468387
48.15	-0.469171
48.2	-0.469877
48.25	-0.470516
48.3	-0.471097
48.35	-0.471626
48.4	-0.47211
48.45	-0.472553
48.5	-0.472961
48.55	-0.473337
48.6	-0.473684
48.65	-0.474006
48.7	-0.474306
48.75	-0.474585
48.8	-0.474845
48.85	-0.475089
48.9	-0.475318
48.95	-0.475533
49	-0.475736
49.05	-0.475927
49.1	-0.476109
49.15	-0.476281
49.2	-0.476445
49.25	-0.476601
49.3	-0.47675
49.35	-0.476892
49.4	-0.477029
49.45	-0.477161
49.5	-0.477287
49.55	-0.477409
49.6	-0.477528
49.65	-0.477642
49.7	-0.477754
49.75	-0.477862
49.8	-0.477968
49.85	-0.478072
49.9	-0.478174
49.95	-0.478274
50	-0.478372
50.05	-0.478469
50.1	-0.478566
50.15	-0.478661
50.2	-0.478756
50.25	-0.47885
50.3	-0.478945
50.35	-0.47904
50.4	-0.479135
50.45	-0.47923
50.5	-0.479327
50.55	-0.479424
50.6	-0.479523
50.65	-0.479623
50.7	-0.479726
50.75	-0.47983
50.8	-0.479937
50.85	-0.480046
50.9	-0.480158
50.95	-0.480274
51	-0.480393
51.05	-0.480517
51.1	-0.480644
51.15	-0.480777
51.2	-0.480916
51.25	-0.48106
51.3	-0.481211
51.35	-0.481369
51.4	-0.481535
51.45	-0.48171
51.5	-0.481894
51.55	-0.482089
51.6	-0.482295
51.65	-0.482514
51.7	-0.482747
51.75	-0.482996
51.8	-0.483261
51.85	-0.483546
51.9	-0.483852
51.95	-0.484181
52	-0.484537
52.05	-0.484922
52.1	-0.48534
52.15	-0.485794
52.2	-0.486291
52.25	-0.486835
52.3	-0.487432
52.35	-0.48809
52.4	-0.488818
52.45	-0.489626
52.5	-0.490526
52.55	-0.491532
52.6	-0.492662
52.65	-0.493935
52.7	-0.495375
52.75	-0.497012
52.8	-0.49888
52.85	-0.501019
52.9	-0.503477
52.95	-0.50631
53	-0.509577
53.05	-0.513342
53.1	-0.517661
53.15	-0.522562
53.2	-0.528003
53.25	-0.533796
53.3	-0.539468
53.35	-0.544051
53.4	-0.545813
53.45	-0.542145
53.5	-0.530064
53.55	-0.507957
53.6	-0.478074
53.65	-0.447078
53.7	-0.422507
53.75	-0.408209
53.8	-0.403446
53.85	-0.4052
53.9	-0.410444
53.95	-0.417063
54	-0.423844
54.05	-0.430197
54.1	-0.435891
54.15	-0.440878
54.2	-0.445197
54.25	-0.44892
54.3	-0.452127
54.35	-0.454894
54.4	-0.457289
54.45	-0.459369
54.5	-0.461183
54.55	-0.462772
54.6	-0.464171
54.65	-0.465407
54.7	-0.466504
54.75	-0.467482
54.8	-0.468358
54.85	-0.469144
54.9	-0.469853
54.95	-0.470495
55	-0.471077
55.05	-0.471608
55.1	-0.472093
55.15	-0.472538
55.2	-0.472947
55.25	-0.473324
55.3	-0.473672
55.35	-0.473995
55.4	-0.474295
55.45	-0.474575
55.5	-0.474836
55.55	-0.475081
55.6	-0.47531
55.65	-0.475526
55.7	-0.475729
55.75	-0.475921
55.8	-0.476103
55.85	-0.476275
55.9	-0.476439
55.95	-0.476595
56	-0.476745
56.05	-0.476887
56.1	-0.477024
56.15	-0.477156
56.2	-0.477283
56.25	-0.477405
56.3	-0.477524
56.35	-0.477638
56.4	-0.47775
56.45	-0.477859
56.5	-0.477965
56.55	-0.478068
56.6	-0.47817
56.65	-0.47827
56.7	-0.478369
56.75	-0.478466
56.8	-0.478562
56.85	-0.478658
56.9	-0.478752
56.95	-0.478847
57	-0.478942
57.05	-0.479036
57.1	-0.479131
57.15	-0.479227
57.2	-0.479323
57.25	-0.479421
57.3	-0.47952
57.35	-0.47962
57.4	-0.479722
57.45	-0.479826
57.5	-0.479933
57.55	-0.480042
57.6	-0.480154
57.65	-0.48027
57.7	-0.480389
57.75	-0.480512
57.8	-0.48064
57.85	-0.480772
57.9	-0.480911
57.95	-0.481055
58	-0.481205
58.05	-0.481363
58.1	-0.481529
58.15	-0.481703
58.2	-0.481887
58.25	-0.482082
58.3	-0.482287
58.35	-0.482506
58.4	-0.482739
58.45	-0.482986
58.5	-0.483252
58.55	-0.483536
58.6	-0.483841
58.65	-0.484169
58.7	-0.484524
58.75	-0.484907
58.8	-0.485324
58.85	-0.485777
58.9	-0.486272
58.95	-0.486814
59	-0.48741
59.05	-0.488066
59.1	-0.488791
59.15	-0.489596
59.2	-0.490492
59.25	-0.491494
59.3	-0.492619
59.35	-0.493887
59.4	-0.495321
59.45	-0.49695
59.5	-0.498809
59.55	-0.500938
59.6	-0.503384
59.65	-0.506201
59.7	-0.509452
59.75	-0.513198
59.8	-0.517497
59.85	-0.522377
59.9	-0.527801
59.95	-0.533587
60	-0.539277
60.05	-0.543923
60.1	-0.545826
60.15	-0.542404
60.2	-0.530666
60.25	-0.508907
60.3	-0.479207
60.35	-0.448111
60.4	-0.423215
60.45	-0.408541
60.5	-0.403484
60.55	-0.405061
60.6	-0.410224
60.65	-0.416819
60.7	-0.423607
60.75	-0.429982
60.8	-0.4357
60.85	-0.440712
60.9	-0.445053
60.95	-0.448796
61	-0.452021
61.05	-0.454802
61.1	-0.457209
61.15	-0.459299
61.2	-0.461122
61.25	-0.462719
61.3	-0.464124
61.35	-0.465366
61.4	-0.466467
61.45	-0.467449
61.5	-0.468328
61.55	-0.469117
61.6	-0.469829
61.65	-0.470473
61.7	-0.471058
61.75	-0.47159
61.8	-0.472077
61.85	-0.472523
61.9	-0.472933
61.95	-0.473311
62	-0.47366
62.05	-0.473984
62.1	-0.474285
62.15	-0.474565
62.2	-0.474827
62.25	-0.475072
62.3	-0.475302
62.35	-0.475518
62.4	-0.475722
62.45	-0.475914
62.5	-0.476096
62.55	-0.476269
62.6	-0.476433
62.65	-0.47659
62.7	-0.476739
62.75	-0.476882
62.8	-0.47702
